bite_date,SpeciesIDDesc,BreedIDDesc,GenderIDDesc,main_color,color,vaccination_yrs,vaccination_date,victim_zip,AdvIssuedYNDesc,WhereBittenIDDesc,quarantine_date,DispositionIDDesc,head_sent_date,release_date,ResultsIDDesc
6/5/2015 00:00,DOG,,,BROWN,BROWN,,,40222,YES,BODY,,,,,
6/9/2015 00:00,DOG,PIT BULL,FEMALE,BROWN,BROWN,1,11/14/2014 00:00,40245,,BODY,,,,6/19/2015 00:00,
6/9/2015 00:00,DOG,LABRADOR RETRIV,,,,,,40203,,BODY,,,,6/22/2015 00:00,
6/3/2015 00:00,DOG,POODLE,FEMALE,BLACK,BLACK,3,1/5/2013 00:00,40216,,UNKNOWN,,,,6/15/2015 00:00,
6/9/2015 00:00,DOG,COLLIE,MALE,BROWN,BRN BLK WH,,,40065,YES,UNKNOWN,,,,,
6/10/2015 00:00,DOG,GOLD RETRIEVER,MALE,YELLOW,YELLOW,1,12/16/2014 00:00,40207,,BODY,,,,,
6/6/2015 00:00,DOG,,,,,,,40291,YES,UNKNOWN,,,,,
6/9/2015 00:00,CAT,,MALE,MULTICOLOR,MULTI COLO,1,6/24/2015 00:00,40299,,BODY,,,,,
6/8/2015 00:00,DOG,,MALE,TAN,TAN WHITE,,,40215,,BODY,,,,,
6/8/2015 00:00,CAT,,FEMALE,BLACK,BLACK,,,40217,YES,BODY,,,,,
6/8/2015 00:00,CAT,,FEMALE,BLACK,BLK WHITE,,,40272,,BODY,,,,6/19/2015 00:00,
6/8/2015 00:00,CAT,,MALE,ORANGE,ORANGE,,,40215,,BODY,,,,,
6/10/2015 00:00,DOG,AAUST. TERR.,FEMALE,BRINDLE,BRINDLE,1,7/7/2015 00:00,40219,,BODY,,,,,
6/10/2015 00:00,DOG,ROTTWEILER,MALE,BLACK,BLACK,1,11/13/2014 00:00,40215,,BODY,,,,,
6/8/2015 00:00,DOG,PIT BULL,,TAN,TAN,,5/9/2015 00:00,40206,,BODY,,,,6/19/2015 00:00,
6/12/2015 00:00,DOG,,MALE,TAN,"TAN, WHITE",1,10/23/2014 00:00,40214,,HEAD,,,,,
6/11/2015 00:00,CAT,,FEMALE,BLACK,BLACK/WHIT,,,40047,,UNKNOWN,,,,,
6/13/2015 00:00,DOG,,FEMALE,BLACK,BLCK WHTE,,3/28/2014 00:00,40299,,BODY,,,,,
6/11/2015 00:00,DOG,,FEMALE,BROWN,BRN WHITE,1,7/28/2015 00:00,40208,,BODY,,,,,
6/15/2015 00:00,DOG,,MALE,,,,,40228,,HEAD,,,,,
6/15/2015 00:00,DOG,,MALE,BLACK,BLACK/WHIT,1,7/10/2015 00:00,40212,,BODY,,,,,
6/11/2015 00:00,DOG,,MALE,WHITE,WHITE/BLAC,,,40208,YES,BODY,,,,,
6/5/2015 00:00,DOG,PIT BULL,FEMALE,BLACK,BLK WHT,1,2/9/2015 00:00,40212,,BODY,,,,,
6/8/2015 00:00,CAT,,MALE,BROWN,BRN TABBY,1,6/24/2015 00:00,40299,,BODY,,,,6/19/2015 00:00,
6/15/2015 00:00,DOG,PIT BULL,MALE,BRINDLE,BRINDLE,1,4/27/2015 00:00,40219,,BODY,,,,,
6/12/2015 00:00,CAT,,,ORANGE,ORG TABBY,,,40014,,BODY,,,,,
6/12/2015 00:00,DOG,CANE CORSO,MALE,BRINDLE,BRINDLE,,,40211,,HEAD,,,,,
6/11/2015 00:00,DOG,PIT BULL,,GRAY,GRAY,,,99674,YES,BODY,,,,,
6/12/2015 00:00,DOG,PIT BULL,MALE,RED,RED WHITE,,,40211,,HEAD,,,,6/22/2015 00:00,
6/15/2015 00:00,CAT,,FEMALE,BLACK,BLACK,3,11/12/2014 00:00,40206,,UNKNOWN,,,,,
,DOG,PIT BULL,,BROWN,BRN WHTE,,,40216,YES,BODY,,,,,
6/11/2015 00:00,DOG,PIT BULL,,,,,,40118,YES,UNKNOWN,,,,,
6/11/2015 00:00,DOG,PIT BULL,,,,,,40118,,UNKNOWN,,,,,
6/11/2015 00:00,CAT,,FEMALE,BLACK,BLK WHT,,,,YES,UNKNOWN,,,,,
6/16/2015 00:00,DOG,SCHNAUZER,MALE,BLACK,BLAKC,1,6/29/2015 00:00,40214,,BODY,,,,6/26/2015 00:00,
6/17/2015 00:00,CAT,,,BROWN,BRN WHT,,,40214,YES,UNKNOWN,,,,,
6/18/2015 00:00,CAT,,MALE,,,3,1/30/2015 00:00,40223,,BODY,,,,,
6/18/2015 00:00,DOG,GERM SHEPHERD,MALE,BLACK,BLCK BRN,,,40222,,BODY,,,,,
6/19/2015 00:00,CAT,,,BLACK,BLK WHITE,,,40245,YES,BODY,,,,,
6/12/2015 00:00,CAT,,,,,,,40291,YES,UNKNOWN,,,,,
6/19/2015 00:00,DOG,,,BROWN,COPPER,,,40299,YES,UNKNOWN,,,,,
6/20/2015 00:00,DOG,PIT BULL,,BLACK,BLACK,,,40291,YES,BODY,,,,,
6/20/2015 00:00,CAT,,MALE,BLACK,BLK WHT,1,1/24/2015 00:00,40207,,UNKNOWN,,,,,
6/21/2015 00:00,DOG,PIT BULL,FEMALE,BLACK,BLACK,1,4/22/2015 00:00,40214,,HEAD,,,,,
6/21/2015 00:00,DOG,GREAT PYRENEESE,MALE,WHITE,WHT BLK,3,5/24/2013 00:00,40245,,HEAD,,,,,
6/20/2015 00:00,DOG,PIT BULL,MALE,BROWN,BROWN,,,40118,YES,UNKNOWN,,,,,
6/16/2015 00:00,DOG,,MALE,WHITE,WHITE,1,2/19/2015 00:00,40059,,BODY,,,,,
6/19/2015 00:00,DOG,PIT BULL,MALE,BROWN,BRN WHITE,1,5/20/2015 00:00,40218,,BODY,,,,,
6/17/2015 00:00,CAT,,MALE,ORANGE,ORANGE,,,40272,YES,HEAD,,,,,
6/17/2015 00:00,DOG,PIT BULL,MALE,BLUE,BLUE WHITE,,,40210,,UNKNOWN,,,,,
6/17/2015 00:00,DOG,PIT BULL,MALE,BROWN,BROWN,,4/13/2015 00:00,40218,,BODY,,,,,
6/17/2015 00:00,DOG,BLACK LAB,MALE,BLACK,BLACK,,1/7/2014 00:00,40118,,BODY,,,,,
6/21/2015 00:00,CAT,,MALE,BLACK,BLK WHT,1,7/9/2015 00:00,47130,,BODY,,,,,
6/22/2015 00:00,CAT,,,,,,,40222,,BODY,,,,,
6/23/2015 00:00,DOG,ENGLISH BULLDOG,MALE,BRINDLE,BRINDLE,3,11/24/2014 00:00,40228,,HEAD,,,,,
6/23/2015 00:00,DOG,PIT BULL,MALE,BLUE,BLUE BRN,,,40211,,UNKNOWN,,,,,
6/24/2015 00:00,DOG,,MALE,ORANGE,ORANGE WHT,,,40272,,BODY,,,,7/8/2015 00:00,
6/24/2015 00:00,DOG,CANE CORSO,MALE,GRAY,GREY,1,8/1/2015 00:00,40212,,UNKNOWN,,,,,
6/25/2015 00:00,CAT,,,,,,,40291,YES,UNKNOWN,,,,,
6/25/2015 00:00,DOG,GERM SHEPHERD,,,,,,40299,YES,BODY,,,,,
6/25/2015 00:00,DOG,,,TAN,TAN,,,40220,YES,UNKNOWN,,,,,
6/23/2015 00:00,DOG,PIT BULL,MALE,BROWN,BRN WHT,1,7/9/2015 00:00,40213,,BODY,,,,,
6/22/2015 00:00,DOG,BOXER,MALE,BROWN,BROWN,3,8/11/2016 00:00,40211,,BODY,,,,,
6/23/2015 00:00,DOG,CANE CORSO,FEMALE,GRAY,GRAY,1,7/20/2015 00:00,40272,,BODY,,,,7/8/2015 00:00,
6/25/2015 00:00,CAT,,,,,,,40291,YES,UNKNOWN,,,,,
6/26/2015 00:00,DOG,PUG,,,,,,40511,YES,HEAD,,,,,
6/26/2015 00:00,DOG,,,,,,,77493,YES,UNKNOWN,,,,,
6/27/2015 00:00,DOG,LABRADOR RETRIV,MALE,YELLOW,YELLO,1,2/27/2015 00:00,40205,NO,UNKNOWN,,,,,
6/28/2015 00:00,DOG,PIT BULL,FEMALE,BROWN,BRN BLCK,,,40229,YES,BODY,,,,,
6/27/2015 00:00,CAT,,FEMALE,GRAY,GREY TABBY,,,40205,,BODY,,,,,
6/28/2015 00:00,DOG,BOXER,MALE,BLACK,BLK WHT,1,7/21/2015 00:00,40291,,BODY,,,,7/13/2015 00:00,
6/29/2015 00:00,DOG,GOLD RETRIEVER,MALE,GOLDEN,GOLDEN,3,3/8/2014 00:00,40223,,BODY,,,,,
6/30/2015 00:00,DOG,ST BERNARD,MALE,TRICOLOR,TRI,1,11/26/2014 00:00,40207,,HEAD,,,,,
6/30/2015 00:00,DOG,PIT BULL,,GRAY,GREY WHT,1,1/19/2015 00:00,40210,,UNKNOWN,,,,7/16/2015 00:00,
6/25/2015 00:00,DOG,PIT BULL,,,,,,40215,,UNKNOWN,,,,,
6/26/2015 00:00,CAT,,,ORANGE,ORANGE/BRO,1,11/25/2014 00:00,,,BODY,,,,,
6/30/2015 00:00,DOG,,MALE,BLACK,BLACK,1,7/2/2015 00:00,40245,,BODY,,,,,
7/1/2015 00:00,,,UNKNOWN,,,,,40205,,UNKNOWN,,,,,
7/1/2015 00:00,CAT,,,,,,,,,UNKNOWN,,,,,
7/1/2015 00:00,DOG,,MALE,TAN,TAN WHITE,1,7/2/2015 00:00,40299,,UNKNOWN,,,,,
6/28/2015 00:00,DOG,PIT BULL,UNKNOWN,BRINDLE,BRINDLE,,4/2/2014 00:00,40213,,UNKNOWN,,,,,
7/1/2015 00:00,CAT,,,TABBY,TABBY,,,40258,,UNKNOWN,,,,7/14/2015 00:00,
7/1/2015 00:00,DOG,BICHON FRESE,MALE,WHITE,WHITE,1,7/6/2015 00:00,40241,,BODY,,,,,
7/3/2015 00:00,DOG,SHIH TZU,MALE,WHITE,WHITE,,,40212,YES,HEAD,,,,,
7/3/2015 00:00,DOG,PIT BULL,FEMALE,BLACK,BLK WHITE,1,8/14/2015 00:00,40299,,UNKNOWN,,,,7/13/2015 00:00,
7/4/2015 00:00,DOG,GREYHOUND,,BLACK,BLACK,,,40242,,BODY,,,,,
7/4/2015 00:00,DOG,,MALE,BLACK,BLACK WHT,,,40065,,HEAD,,,,,
7/5/2015 00:00,DOG,GERM SHEPHERD,FEMALE,GRAY,GRY BLACK,1,8/2/2014 00:00,40229,,BODY,,,,7/15/2015 00:00,
7/5/2015 00:00,DOG,AAUST. TERR.,MALE,TRICOLOR,TRI,3,6/10/2015 00:00,40299,,UNKNOWN,,,,7/15/2016 00:00,
7/5/2015 00:00,DOG,HUSKY,MALE,,,,,40204,,UNKNOWN,,,,,
7/2/2015 00:00,CAT,,,GRAY,GRAY WHITE,,,40216,,BODY,,,,,
7/2/2015 00:00,DOG,BULL DOG,MALE,BROWN,BRN WHT,,,40208,,BODY,,,,7/13/2015 00:00,
6/27/2015 00:00,DOG,PIT BULL,FEMALE,GRAY,GRY WHT,1,3/19/2015 00:00,40272,,BODY,,,,,
6/28/2015 00:00,CAT,,FEMALE,BLACK,BLK WHT,,,40118,,BODY,,,,,
6/29/2015 00:00,DOG,PIT BULL,,BLACK,BLK WHT,,,40211,,BODY,,,,,
7/1/2015 00:00,DOG,CHOW CHOW,FEMALE,RED,RED,,,40047,,BODY,,,,,
7/1/2015 00:00,DOG,PIT BULL,FEMALE,BLACK,BLK WHT,1,6/1/2015 00:00,40211,,UNKNOWN,,,,,
6/21/2015 00:00,CAT,,FEMALE,ORANGE,ORANGE,,,40215,,BODY,,,,,
6/20/2015 00:00,DOG,PIT BULL,MALE,WHITE,WHT BLK,1,8/4/2015 00:00,40229,,HEAD,,,,,
7/6/2015 00:00,DOG,BLACK LAB,MALE,BLACK,BLACK,1,10/15/2014 00:00,40212,,HEAD,,,,,
7/7/2015 00:00,DOG,YORKSHIRE TERRIER,MALE,TAN,TAN WHITE,1,7/31/2015 00:00,40214,,UNKNOWN,,,,,
7/4/2015 00:00,DOG,PIT BULL,MALE,RED,RED,1,5/16/2015 00:00,40212,,HEAD,,,,7/16/2015 00:00,
7/3/2015 00:00,DOG,ROTTWEILER,FEMALE,BLACK,BLK BRN,3,1/4/2014 00:00,40291,,BODY,,,,,
7/6/2015 00:00,DOG,BOXER,MALE,TAN,TAN,3,3/23/2015 00:00,40214,,BODY,,,,7/16/2015 00:00,
,CAT,,MALE,BLACK,BLK,,,40222,,BODY,,,,,
7/8/2015 00:00,DOG,,FEMALE,BROWN,BRN BLCK,1,8/1/2015 00:00,40223,,HEAD,,,,7/21/2015 00:00,
7/8/2015 00:00,CAT,,,,,,,40229,,UNKNOWN,,,,,
7/10/2015 00:00,DOG,GERM SHEPHERD,MALE,BLACK,BLACK,1,8/8/2015 00:00,40205,,BODY,,,,7/24/2015 00:00,
7/10/2015 00:00,DOG,LABRADOR RETRIV,MALE,BLACK,BLACK,3,5/18/2015 00:00,40216,,BODY,,,,7/22/2015 00:00,
7/11/2015 00:00,DOG,,FEMALE,BLACK,BLACK,,,40207,,UNKNOWN,,,,,
7/12/2015 00:00,DOG,GERM SHEPHERD,FEMALE,BLACK,BLCK BRN,1,3/22/2015 00:00,40219,,UNKNOWN,,,,7/21/2015 00:00,
7/3/2015 00:00,DOG,LABRADOR RETRIV,MALE,WHITE,WHITE,1,1/7/2015 00:00,,,UNKNOWN,,,,,
7/10/2015 00:00,DOG,,,,,1,7/23/2015 00:00,,,,,,,7/20/2015 00:00,
,DOG,CHOW CHOW,,,,,,40243,,,,,,,
,DOG,PIT BULL,,BLACK,BLK WHT,,,40203,,BODY,,,,,
7/13/2015 00:00,CAT,,,,,,,40291,YES,UNKNOWN,,,,,
7/14/2015 00:00,DOG,GERM SHEPHERD,FEMALE,GRAY,GREY BLCK,,,40218,,HEAD,,,,,
7/13/2015 00:00,DOG,LABRADOR RETRIV,MALE,BLACK,BLACK,,,40213,YES,UNKNOWN,,,,,
7/11/2015 00:00,DOG,PIT BULL,FEMALE,BLACK,BLACK WHT,1,1/27/2015 00:00,40219,,BODY,,,,7/21/2015 00:00,
7/6/2015 00:00,DOG,AMER. BULL DOG,FEMALE,WHITE,WHITE,1,9/5/2015 00:00,40223,,BODY,,,,7/16/2015 00:00,
7/15/2015 00:00,DOG,CHOW CHOW,MALE,CREAM,CREAM,,10/14/2014 00:00,40203,,UNKNOWN,,,,7/25/2015 00:00,
7/17/2015 00:00,DOG,YORKSHIRE TERRIER,MALE,GRAY,GREY WHITE,,,40218,,HEAD,,,,7/27/2015 00:00,
7/19/2015 00:00,DOG,PIT BULL,,BROWN,BROWN,,,40213,,BODY,,,,,
7/16/2015 00:00,CAT,,,,,,,40219,,BODY,,,,,
7/21/2015 00:00,DOG,,,,,,,40212,,BODY,,,,,
7/18/2015 00:00,DOG,,FEMALE,BLACK,BLK BRN,3,10/7/2013 00:00,37013,,UNKNOWN,,,,7/28/2015 00:00,
7/8/2015 00:00,CAT,,FEMALE,GRAY,GRAY,1,7/28/2015 00:00,40206,,UNKNOWN,,,,,
7/12/2015 00:00,DOG,ST BERNARD,FEMALE,WHITE,WHITE,1,3/15/2015 00:00,40214,,BODY,,,,7/22/2015 00:00,
7/18/2015 00:00,DOG,PIT BULL,FEMALE,WHITE,WHITE,1,8/25/2015 00:00,40219,,HEAD,,,,9/29/2015 00:00,
7/12/2015 00:00,CAT,,MALE,ORANGE,ORANGE,,,40241,,BODY,,,,,
7/18/2015 00:00,CAT,,FEMALE,BLACK,BLACK,,,40205,,BODY,,,,7/28/2015 00:00,
7/17/2015 00:00,CAT,,,GRAY,GRAY,,,40258,,BODY,,,,,
7/16/2015 00:00,DOG,AM BULLDOG,MALE,TRICOLOR,TRI,,4/7/2015 00:00,40216,,BODY,,,,7/26/2015 00:00,
7/13/2015 00:00,CAT,,,ORANGE,ORANGE,,,40208,YES,BODY,,,,,
7/19/2015 00:00,DOG,CHICHAUHUA,MALE,BLACK,BLK WHT,1,9/4/2015 00:00,40205,,BODY,,,,7/29/2015 00:00,
7/21/2015 00:00,DOG,LABRADOR RETRIV,,YELLOW,YELLOW,3,4/1/2013 00:00,40243,,UNKNOWN,,,,8/10/2015 00:00,
7/21/2015 00:00,CAT,,MALE,GRAY,GRAY BRN,,,40207,,BODY,,,,8/3/2015 00:00,
7/12/2015 00:00,DOG,PIT BULL,FEMALE,BUFF,BUFF,1,3/1/2015 00:00,,,BODY,,,,7/22/2015 00:00,
7/12/2015 00:00,DOG,PIT BULL,MALE,BUFF,BUFF,1,3/1/2015 00:00,,,BODY,,,,7/22/2015 00:00,
7/12/2015 00:00,DOG,PIT BULL,FEMALE,BROWN,BRN WHITE,1,11/8/2014 00:00,,,BODY,,,,7/22/2015 00:00,
7/21/2015 00:00,DOG,BEAGLE,,,,,,40216,YES,UNKNOWN,,,,,
7/18/2015 00:00,DOG,,,,,,,47136,YES,UNKNOWN,,,,,
7/8/2015 00:00,DOG,BOXER,MALE,BROWN,BRN WHITE,1,2/10/2015 00:00,40228,,BODY,,,,7/24/2015 00:00,
7/23/2015 00:00,CAT,,FEMALE,,,,,40258,,BODY,,,,,
7/23/2015 00:00,DOG,POODLE,FEMALE,GRAY,GREY,3,8/7/2015 00:00,40291,,UNKNOWN,,,,8/7/2015 00:00,
7/21/2015 00:00,CAT,,MALE,ORANGE,ORANGE WHT,1,4/22/2015 00:00,40214,,UNKNOWN,,,,,
7/24/2015 00:00,CAT,,FEMALE,BLACK,BLACK,,,40215,YES,BODY,,,,,
7/26/2015 00:00,DOG,,MALE,BLACK,BLCK WH GR,1,9/5/2015 00:00,40211,,HEAD,,,,8/6/2015 00:00,
7/25/2015 00:00,DOG,COCKER SPAINEL,MALE,CHOCOLATE,CHOC,1,8/6/2014 00:00,40207,,UNKNOWN,,,,,
7/23/2015 00:00,CAT,,FEMALE,SILVER,SILVER,1,11/1/2014 00:00,40223,,UNKNOWN,,,,,
7/24/2015 00:00,DOG,GERM SHEPHERD,MALE,BLACK,BLCK,3,4/8/2015 00:00,40245,,HEAD,,,,,
7/25/2015 00:00,DOG,PUG,,BROWN,BRN BLCK,,,40291,,UNKNOWN,,,,,
7/22/2015 00:00,DOG,PIT BULL,FEMALE,TAN,TAN,,4/17/2015 00:00,40216,,BODY,,,,8/3/2015 00:00,
7/16/2015 00:00,DOG,CATAHOULA,FEMALE,BROWN,BR-WHT,3,8/19/2013 00:00,40204,,BODY,,,,,
7/16/2015 00:00,DOG,AAUST. TERR.,FEMALE,TRICOLOR,TRI,1,3/19/2015 00:00,40204,,BODY,,,,,
7/21/2015 00:00,DOG,BEAGLE,MALE,BLACK,BLACK,,10/27/2008 00:00,40291,,BODY,,,,7/31/2015 00:00,
7/23/2015 00:00,DOG,MIN PIN,MALE,RED,RED/TAN,,,40217,,BODY,,,,,
7/27/2015 00:00,DOG,LABRADOR RETRIV,FEMALE,BLACK,BLK WHT,1,9/15/2015 00:00,40211,,BODY,,,,8/6/2015 00:00,
7/27/2015 00:00,DOG,,,,,,,40207,,BODY,,,,,
7/28/2015 00:00,DOG,GREAT PYRENEESE,MALE,TAN,TAN WHITE,1,5/22/2015 00:00,40243,,HEAD,,,,8/10/2015 00:00,
7/28/2015 00:00,CAT,,MALE,BLACK,BLCK WHITE,,,40272,,BODY,,,,,
7/26/2015 00:00,DOG,GERM SHEPHERD,MALE,BLACK,BLCK YELLO,,,40108,,BODY,,,,8/5/2015 00:00,
7/25/2015 00:00,DOG,GERM SHEPHERD,MALE,BLACK,BLK WHT,1,11/15/2014 00:00,40214,,HEAD,,,,,
7/28/2015 00:00,DOG,PIT BULL,FEMALE,GRAY,GRY WHITE,,,40212,,BODY,,,,8/10/2015 00:00,
7/29/2015 00:00,DOG,GERM SHEPHERD,MALE,BLACK,BLACK,3,2/5/2015 00:00,40241,,BODY,,,,,
8/2/2015 00:00,DOG,,MALE,BROWN,BROWN,,10/9/2015 00:00,,,HEAD,,,,8/12/2015 00:00,
8/2/2015 00:00,DOG,,FEMALE,BLACK,BLACK,1,3/7/2015 00:00,40214,,HEAD,,,,,
8/1/2015 00:00,DOG,MASTIF,MALE,BLACK,BLK BRINDL,1,9/24/2014 00:00,40291,,,,,,8/11/2015 00:00,
8/2/2015 00:00,DOG,PIT BULL,,,,,,40215,,BODY,,,,,
7/31/2015 00:00,DOG,COLLIE,FEMALE,BLACK,BLCK WHT,1,7/16/2015 00:00,40206,,UNKNOWN,,,,8/10/2015 00:00,
7/19/2015 00:00,CAT,,MALE,BLACK,BLCK BRN,1,8/13/2015 00:00,40222,,BODY,,,,8/3/2015 00:00,
7/29/2015 00:00,CAT,,FEMALE,ORANGE,ORANGE,1,11/1/2014 00:00,40245,,UNKNOWN,,,,8/11/2015 00:00,
7/31/2015 00:00,DOG,DACHSHUND,MALE,BROWN,LIGHT BROW,,,40215,,BODY,,,,,
8/3/2015 00:00,DOG,BASSET HOUND,MALE,BROWN,BRN BLK,3,8/5/2015 00:00,40220,,BODY,,,,,
8/2/2015 00:00,DOG,PIT BULL,MALE,BLACK,BLK,3,2/2/2013 00:00,40272,,BODY,,,,,
7/30/2015 00:00,DOG,GERM SHEPHERD,MALE,BLACK,BLK TAN,1,8/23/2015 00:00,40272,,BODY,,,,8/10/2015 00:00,
7/25/2015 00:00,DOG,,MALE,WHITE,WHT BRN,,,40217,,BODY,,,,,
8/5/2015 00:00,DOG,DOTSON,FEMALE,BLACK,BLACK TAN,1,10/9/2014 00:00,40223,,HEAD,,,,,
8/5/2015 00:00,DOG,,,,,,,40223,,BODY,,,,,
8/7/2015 00:00,CAT,,,,,,,40206,,UNKNOWN,,,,,
8/8/2015 00:00,CAT,,FEMALE,GRAY,GRAY,,,40212,,,,,,,
8/10/2015 00:00,DOG,LABRADOR RETRIV,MALE,BLACK,BLACK,,,40272,,HEAD,,,,,
8/8/2015 00:00,DOG,CHICHAUHUA,FEMALE,BRINDLE,BRINDLE,,,40065,,BODY,,,,,
8/7/2015 00:00,DOG,CHICHAUHUA,FEMALE,BROWN,BROWN,,,40243,,BODY,,,,8/17/2015 00:00,
8/3/2015 00:00,DOG,WELSH CORGI,MALE,TRICOLOR,TRI,,,40214,,BODY,,,,,
8/3/2015 00:00,DOG,PIT BULL,FEMALE,TAN,TAN,,9/25/2014 00:00,,,BODY,,,,,
8/5/2015 00:00,DOG,BOXER,MALE,BRINDLE,BRINDLE,,10/2/2014 00:00,40215,,BODY,,,,,
8/1/2015 00:00,CAT,,UNKNOWN,,,1,8/13/2015 00:00,40205,,UNKNOWN,,,,8/18/2015 00:00,
8/11/2015 00:00,DOG,AAUST. TERR.,MALE,GRAY,GR/WH/BLK,,7/20/2015 00:00,40219,,BODY,,,,8/21/2015 00:00,
8/11/2015 00:00,DOG,DACHSHUND,UNKNOWN,BLACK,BLACK/WHIT,,,40219,,UNKNOWN,,,,,
8/11/2015 00:00,DOG,GERM SHEPHERD,MALE,BROWN,BRWN/BLK,3,12/31/2014 00:00,40210,,BODY,,,,8/24/2015 00:00,
8/11/2015 00:00,CAT,,MALE,GRAY,GREY & WHT,1,4/4/2015 00:00,40245,,,,,,8/25/2015 00:00,
8/14/2015 00:00,DOG,PIT BULL,UNKNOWN,TAN,TAN/WHT,3,8/25/2015 00:00,40014,,BODY,,,,8/25/2015 00:00,
8/10/2015 00:00,DOG,BOXER,MALE,BROWN,BRN WHITE,1,3/25/2015 00:00,40299,,BODY,,,,8/21/2015 00:00,
8/10/2015 00:00,DOG,CHICHAUHUA,MALE,BLACK,BLACK,,4/19/2015 00:00,40272,,BODY,,,,,
8/12/2015 00:00,DOG,,MALE,BROWN,BRN BLK,3,8/12/2015 00:00,40220,,BODY,,,,8/24/2015 00:00,
8/15/2015 00:00,DOG,ENG. MASTIFF,FEMALE,BLONDE,BLONDE,,,40067,,HEAD,,,,,
,CAT,,FEMALE,BLACK,BLACK,,,40059,,,,,,8/24/2015 00:00,
,DOG,CHICHAUHUA,,BLACK,BLACK,,,40204,,,,,,,
8/15/2015 00:00,CAT,,UNKNOWN,,,1,8/27/2015 00:00,40217,,UNKNOWN,,,,8/27/2015 00:00,
8/15/2015 00:00,DOG,ROTTWEILER,UNKNOWN,BLACK,BLACK/BRN,1,8/28/2015 00:00,40214,,BODY,,,,8/25/2015 00:00,
8/17/2015 00:00,CAT,OTHER,MALE,GRAY,GRAY,,,40272,,BODY,,,,,
8/17/2015 00:00,DOG,LABRADOR RETRIV,FEMALE,BLACK,BLACK,3,5/18/2015 00:00,40299,,UNKNOWN,,,,8/27/2015 00:00,
8/17/2015 00:00,DOG,BORDER COLLIE,MALE,BLACK,BLCK WHITE,1,9/2/2015 00:00,40219,,HEAD,,,,8/27/2015 00:00,
8/14/2015 00:00,DOG,COCKER SPAINEL,MALE,BLACK,BLACK,,,40229,,UNKNOWN,,,,8/24/2015 00:00,
8/17/2015 00:00,DOG,,FEMALE,TAN,TAN,,,40215,,BODY,,,,,
8/12/2015 00:00,DOG,LABRADOR RETRIV,FEMALE,BROWN,BROWN,1,8/13/2015 00:00,40243,,UNKNOWN,,,,8/24/2015 00:00,
8/15/2015 00:00,DOG,,MALE,BLACK,BLK WHT,,1/16/2015 00:00,40241,,HEAD,,,,8/25/2015 00:00,
8/14/2015 00:00,DOG,GOLDEN LAB,MALE,YELLOW,YELLOW,1,4/1/2015 00:00,40245,,BODY,,,,8/24/2015 00:00,
8/16/2015 00:00,BAT,,,,,,,40206,,BODY,,,,,
8/15/2015 00:00,DOG,,,BROWN,BRN BLACK,1,3/2/2015 00:00,40241,,UNKNOWN,,,,8/25/2015 00:00,
8/20/2015 00:00,DOG,GERM SHEPHERD,,BROWN,BROWN BLK,,,40205,,UNKNOWN,,,,,
,BAT,,,,,,,40245,,,,,,,
,BAT,,,,,,,40299,,,,,,,
8/23/2015 00:00,DOG,BOXER,MALE,BROWN,BRN WHITE,1,9/10/2015 00:00,40212,,HEAD,,,,9/1/2015 00:00,
8/22/2015 00:00,CAT,,MALE,GRAY,GREY,1,10/1/2014 00:00,40206,,BODY,,,,9/2/2015 00:00,
8/22/2015 00:00,DOG,,FEMALE,WHITE,WHITE,1,2/17/2015 00:00,40218,,BODY,,,,9/2/2015 00:00,
8/23/2015 00:00,DOG,,,,,,,40229,,HEAD,,,,,
8/23/2015 00:00,DOG,PIT BULL,MALE,BLACK,BLK WHTE,,,40202,,BODY,,,,,
8/22/2015 00:00,DOG,,,,,1,6/5/2015 00:00,40210,,BODY,,,,9/1/2015 00:00,
8/21/2015 00:00,DOG,PIT BULL,FEMALE,BRINDLE,BRINDLE,1,12/18/2014 00:00,40216,,BODY,,,,9/2/2015 00:00,
8/21/2015 00:00,DOG,,,,,,,40059,,BODY,,,,,
8/24/2015 00:00,DOG,DOTSON,MALE,BROWN,BROWN,,4/10/2014 00:00,40229,,UNKNOWN,,,,9/10/2015 00:00,
8/21/2015 00:00,DOG,LABRADOR RETRIV,MALE,BLACK,BLK/WHT,,,40212,,BODY,,,,,
8/19/2015 00:00,DOG,SHIH TZU,UNKNOWN,BLACK,BLACK,,,40212,,BODY,,,,,
8/19/2015 00:00,CAT,,,,,,,,,BODY,,,,,
8/26/2015 00:00,DOG,GERM SHEPHERD,MALE,BROWN,BRN/BLK,1,5/25/2015 00:00,40214,,HEAD,,,,9/9/2015 00:00,
8/26/2015 00:00,DOG,,FEMALE,TAN,TAN,1,8/20/2015 00:00,40241,,HEAD,,,,9/8/2015 00:00,
8/27/2015 00:00,DOG,TOY FOX TERRIER,UNKNOWN,BLACK,BLK/WHT,3,2/14/2015 00:00,40220,,BODY,,,,9/8/2015 00:00,
8/28/2015 00:00,DOG,MALTASE,MALE,WHITE,WHITE,,8/1/2015 00:00,40228,,UNKNOWN,,,,9/8/2015 00:00,
8/28/2015 00:00,DOG,ENGLISH BULLDOG,FEMALE,FAWN,FAWN/WHT,3,7/30/2015 00:00,40241,,UNKNOWN,,,,9/8/2015 00:00,
